player_api_id,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
104386,left,62.0,58.0,47.0,64.0,61.0,64.0,66.0,66.0,62.0,63.0,73.0,71.0,76.0,64.0,72.0,65.0,70.0,66.0,58.0,65.0,60.0,65.0,61.0,63.0,56.0,62.0,62.0,63.0,14.0,6.0,9.0,12.0,6.0
148487,left,60.0,31.0,65.0,68.0,26.0,67.0,44.0,63.0,71.0,66.0,67.0,72.0,58.0,62.0,59.0,61.0,70.0,73.0,82.0,48.0,72.0,67.0,42.0,38.0,34.0,67.0,66.0,63.0,9.0,11.0,14.0,16.0,11.0
169906,left,25.0,25.0,25.0,32.0,25.0,20.0,25.0,25.0,25.0,25.0,38.0,46.0,39.0,51.0,52.0,20.0,56.0,25.0,64.0,25.0,23.0,25.0,25.0,25.0,30.0,25.0,25.0,25.0,61.0,42.0,48.0,59.0,66.0
11496,right,65.0,61.0,37.0,68.0,70.0,67.0,60.0,70.0,66.0,66.0,54.0,53.0,66.0,63.0,78.0,72.0,72.0,64.0,71.0,70.0,58.0,55.0,59.0,67.0,77.0,55.0,49.0,40.0,14.0,12.0,13.0,8.0,10.0
301807,left,63.0,65.0,53.0,61.0,63.0,69.0,65.0,61.0,60.0,67.0,82.0,80.0,83.0,73.0,74.0,65.0,68.0,67.0,50.0,66.0,67.0,27.0,72.0,65.0,66.0,23.0,31.0,33.0,12.0,11.0,15.0,11.0,9.0
13425,right,61.0,58.0,49.0,57.0,55.0,60.0,59.0,52.0,55.0,61.0,76.0,84.0,72.0,65.0,73.0,69.0,72.0,34.0,65.0,56.0,52.0,25.0,66.0,61.0,55.0,26.0,22.0,21.0,13.0,9.0,9.0,7.0,15.0
166019,right,82.0,80.0,52.0,81.0,65.0,80.0,80.0,83.0,69.0,80.0,74.0,77.0,80.0,79.0,67.0,81.0,44.0,72.0,68.0,84.0,74.0,61.0,78.0,79.0,75.0,26.0,49.0,30.0,6.0,7.0,11.0,11.0,6.0
150872,left,72.0,55.0,47.0,74.0,67.0,67.0,61.0,57.0,70.0,71.0,88.0,85.0,80.0,74.0,83.0,86.0,86.0,80.0,72.0,70.0,84.0,72.0,72.0,69.0,36.0,52.0,73.0,69.0,10.0,16.0,7.0,15.0,14.0
664970,right,29.0,31.0,51.0,53.0,38.0,44.0,35.0,36.0,50.0,52.0,47.0,55.0,59.0,56.0,57.0,46.0,71.0,65.0,68.0,32.0,71.0,57.0,43.0,45.0,48.0,66.0,65.0,60.0,11.0,12.0,12.0,13.0,13.0
179310,right,66.0,65.0,56.0,65.0,62.0,73.0,52.0,53.0,57.0,71.0,90.0,90.0,92.0,66.0,84.0,72.0,60.0,72.0,32.0,59.0,59.0,53.0,67.0,64.0,63.0,33.0,26.0,27.0,16.0,8.0,13.0,9.0,10.0
49833,right,27.0,30.0,69.0,61.0,34.0,44.0,71.0,72.0,59.0,50.0,33.0,33.0,33.0,69.0,39.0,73.0,84.0,73.0,89.0,55.0,73.0,68.0,32.0,43.0,58.0,65.0,64.0,62.0,8.0,9.0,12.0,11.0,7.0
179828,right,83.0,68.0,56.0,76.0,71.0,75.0,72.0,66.0,75.0,78.0,69.0,68.0,76.0,74.0,71.0,72.0,63.0,85.0,60.0,66.0,59.0,54.0,70.0,74.0,61.0,41.0,47.0,38.0,7.0,6.0,7.0,10.0,11.0
37577,right,73.0,56.0,66.0,74.0,,55.0,,67.0,72.0,66.0,74.0,70.0,,65.0,,67.0,,74.0,71.0,53.0,72.0,50.0,62.0,,61.0,67.0,68.0,,6.0,22.0,72.0,22.0,22.0
109332,left,73.0,46.0,58.0,70.0,59.0,66.0,81.0,77.0,67.0,67.0,75.0,70.0,71.0,65.0,62.0,81.0,55.0,75.0,65.0,74.0,57.0,61.0,59.0,58.0,68.0,60.0,64.0,63.0,13.0,6.0,10.0,7.0,9.0
267369,right,72.0,59.0,44.0,70.0,44.0,71.0,41.0,59.0,66.0,72.0,79.0,78.0,72.0,68.0,73.0,75.0,57.0,76.0,55.0,60.0,75.0,64.0,63.0,59.0,60.0,65.0,69.0,72.0,13.0,14.0,8.0,11.0,13.0
450002,right,34.0,21.0,73.0,57.0,36.0,45.0,33.0,29.0,50.0,52.0,56.0,61.0,50.0,70.0,48.0,40.0,72.0,62.0,84.0,26.0,79.0,71.0,25.0,31.0,45.0,76.0,78.0,74.0,15.0,11.0,11.0,10.0,11.0
500939,left,72.0,68.0,65.0,75.0,68.0,75.0,72.0,67.0,73.0,75.0,76.0,72.0,79.0,70.0,69.0,75.0,62.0,70.0,72.0,75.0,65.0,65.0,64.0,69.0,68.0,65.0,62.0,51.0,14.0,15.0,7.0,7.0,14.0
41534,right,15.0,18.0,13.0,28.0,19.0,11.0,12.0,12.0,37.0,21.0,35.0,34.0,43.0,65.0,30.0,23.0,70.0,35.0,64.0,13.0,36.0,20.0,11.0,29.0,19.0,11.0,19.0,19.0,69.0,69.0,59.0,73.0,71.0
183532,left,62.0,52.0,36.0,59.0,48.0,74.0,72.0,57.0,55.0,66.0,77.0,75.0,78.0,62.0,83.0,50.0,52.0,62.0,50.0,54.0,45.0,25.0,60.0,51.0,53.0,28.0,28.0,25.0,7.0,7.0,10.0,12.0,14.0
56585,right,65.0,42.0,47.0,73.0,62.0,62.0,64.0,69.0,74.0,72.0,79.0,68.0,85.0,71.0,85.0,74.0,72.0,92.0,67.0,69.0,86.0,85.0,60.0,60.0,59.0,72.0,76.0,82.0,9.0,5.0,11.0,6.0,6.0
618713,right,28.0,73.0,66.0,45.0,64.0,67.0,27.0,26.0,22.0,68.0,67.0,71.0,66.0,62.0,56.0,76.0,63.0,63.0,73.0,60.0,52.0,18.0,66.0,59.0,50.0,21.0,23.0,16.0,7.0,6.0,9.0,11.0,15.0
23853,right,46.0,75.0,81.0,62.0,70.0,57.0,58.0,62.0,44.0,67.0,44.0,52.0,47.0,69.0,58.0,78.0,65.0,30.0,81.0,64.0,70.0,40.0,83.0,67.0,73.0,32.0,34.0,20.0,10.0,6.0,10.0,14.0,6.0
30492,left,36.0,31.0,71.0,66.0,30.0,32.0,39.0,38.0,67.0,60.0,47.0,33.0,39.0,67.0,66.0,62.0,75.0,28.0,85.0,31.0,66.0,86.0,38.0,50.0,53.0,74.0,74.0,72.0,9.0,9.0,9.0,6.0,11.0
128392,right,60.0,84.0,74.0,73.0,78.0,76.0,67.0,75.0,68.0,78.0,52.0,62.0,52.0,64.0,56.0,89.0,52.0,66.0,92.0,81.0,75.0,30.0,79.0,74.0,75.0,24.0,37.0,32.0,9.0,12.0,9.0,12.0,7.0
723037,right,50.0,22.0,36.0,49.0,27.0,54.0,33.0,34.0,27.0,48.0,65.0,66.0,76.0,51.0,86.0,20.0,61.0,61.0,42.0,21.0,56.0,53.0,49.0,32.0,36.0,45.0,52.0,52.0,11.0,6.0,11.0,11.0,15.0
389202,right,70.0,60.0,41.0,68.0,50.0,78.0,68.0,55.0,66.0,77.0,86.0,80.0,79.0,66.0,79.0,56.0,72.0,52.0,46.0,62.0,27.0,20.0,63.0,63.0,50.0,20.0,21.0,13.0,15.0,14.0,9.0,15.0,10.0
300401,right,57.0,59.0,30.0,67.0,53.0,61.0,41.0,42.0,65.0,65.0,71.0,72.0,74.0,68.0,82.0,65.0,67.0,69.0,59.0,63.0,55.0,59.0,53.0,63.0,40.0,36.0,54.0,51.0,7.0,12.0,6.0,11.0,5.0
352003,right,21.0,12.0,14.0,45.0,16.0,19.0,24.0,13.0,40.0,24.0,45.0,50.0,44.0,70.0,49.0,46.0,75.0,38.0,77.0,19.0,36.0,24.0,13.0,56.0,20.0,20.0,15.0,19.0,74.0,74.0,66.0,69.0,80.0
43275,right,48.0,53.0,55.0,57.0,49.0,46.0,58.0,50.0,54.0,57.0,66.0,64.0,77.0,49.0,58.0,60.0,72.0,77.0,74.0,44.0,73.0,19.0,62.0,64.0,44.0,18.0,41.0,32.0,13.0,13.0,5.0,9.0,13.0
264089,right,57.0,45.0,59.0,73.0,34.0,62.0,47.0,46.0,69.0,66.0,73.0,67.0,56.0,67.0,62.0,59.0,72.0,73.0,72.0,56.0,76.0,68.0,59.0,64.0,47.0,65.0,72.0,67.0,16.0,7.0,15.0,16.0,14.0
22544,right,60.0,67.0,72.0,60.0,65.0,65.0,68.0,56.0,57.0,71.0,82.0,75.0,65.0,65.0,59.0,72.0,64.0,55.0,80.0,66.0,61.0,27.0,65.0,60.0,66.0,32.0,47.0,24.0,13.0,13.0,16.0,10.0,10.0
30635,left,77.0,42.0,74.0,72.0,46.0,65.0,70.0,64.0,75.0,72.0,61.0,60.0,58.0,69.0,72.0,65.0,71.0,55.0,73.0,62.0,71.0,80.0,57.0,51.0,32.0,72.0,74.0,70.0,9.0,14.0,10.0,12.0,13.0
23426,left,35.0,35.0,65.0,50.0,27.0,38.0,36.0,53.0,54.0,54.0,58.0,57.0,52.0,66.0,70.0,57.0,71.0,69.0,75.0,26.0,78.0,64.0,44.0,58.0,29.0,60.0,62.0,61.0,12.0,9.0,14.0,11.0,9.0
36283,right,11.0,19.0,14.0,12.0,15.0,11.0,12.0,14.0,13.0,19.0,50.0,41.0,50.0,64.0,51.0,34.0,41.0,29.0,68.0,14.0,21.0,22.0,14.0,65.0,17.0,15.0,18.0,13.0,74.0,74.0,82.0,76.0,74.0
30829,right,78.0,85.0,80.0,80.0,86.0,79.0,84.0,84.0,85.0,83.0,72.0,74.0,77.0,87.0,77.0,87.0,81.0,87.0,84.0,85.0,89.0,54.0,87.0,83.0,81.0,29.0,54.0,37.0,10.0,11.0,13.0,8.0,7.0
38831,right,74.0,69.0,34.0,73.0,71.0,83.0,61.0,28.0,72.0,77.0,78.0,79.0,82.0,73.0,87.0,68.0,71.0,69.0,73.0,55.0,36.0,39.0,72.0,74.0,63.0,30.0,37.0,46.0,15.0,11.0,8.0,10.0,15.0
41327,right,60.0,67.0,67.0,64.0,67.0,67.0,56.0,49.0,58.0,69.0,72.0,70.0,70.0,65.0,62.0,68.0,70.0,56.0,70.0,60.0,53.0,24.0,69.0,60.0,69.0,22.0,26.0,27.0,15.0,7.0,8.0,9.0,15.0
41707,left,41.0,34.0,74.0,64.0,18.0,50.0,53.0,39.0,53.0,55.0,50.0,55.0,52.0,75.0,62.0,60.0,71.0,61.0,79.0,30.0,91.0,81.0,36.0,43.0,33.0,83.0,82.0,80.0,8.0,10.0,16.0,8.0,7.0
202220,right,71.0,64.0,52.0,72.0,54.0,80.0,74.0,73.0,73.0,79.0,92.0,91.0,93.0,68.0,90.0,68.0,76.0,56.0,45.0,66.0,44.0,40.0,67.0,62.0,74.0,17.0,22.0,20.0,15.0,7.0,9.0,8.0,16.0
109616,left,68.0,26.0,62.0,61.0,,53.0,,46.0,59.0,61.0,74.0,75.0,,72.0,,67.0,,77.0,74.0,36.0,71.0,65.0,69.0,,68.0,60.0,63.0,,9.0,20.0,59.0,20.0,20.0
121957,right,50.0,70.0,72.0,65.0,73.0,68.0,54.0,45.0,56.0,57.0,67.0,62.0,70.0,66.0,38.0,69.0,68.0,42.0,86.0,61.0,35.0,24.0,66.0,62.0,59.0,10.0,16.0,24.0,13.0,8.0,11.0,8.0,11.0
39963,left,73.0,70.0,66.0,74.0,72.0,72.0,78.0,77.0,73.0,73.0,75.0,69.0,73.0,74.0,66.0,75.0,51.0,68.0,61.0,68.0,72.0,54.0,71.0,76.0,67.0,65.0,69.0,63.0,11.0,11.0,8.0,11.0,15.0
487867,left,75.0,37.0,52.0,77.0,32.0,79.0,66.0,67.0,65.0,77.0,87.0,86.0,77.0,74.0,78.0,60.0,68.0,77.0,64.0,49.0,87.0,74.0,69.0,69.0,46.0,71.0,79.0,80.0,8.0,12.0,6.0,14.0,14.0
40934,left,74.0,67.0,58.0,70.0,,69.0,,78.0,64.0,70.0,81.0,78.0,,70.0,,77.0,,75.0,61.0,66.0,46.0,74.0,58.0,,69.0,34.0,42.0,,9.0,21.0,64.0,21.0,21.0
30362,right,49.0,23.0,74.0,65.0,32.0,56.0,47.0,25.0,59.0,61.0,51.0,48.0,48.0,63.0,62.0,44.0,80.0,34.0,76.0,22.0,76.0,78.0,47.0,48.0,46.0,74.0,76.0,75.0,15.0,13.0,16.0,9.0,12.0
192775,right,43.0,64.0,57.0,49.0,52.0,56.0,38.0,33.0,40.0,55.0,77.0,75.0,75.0,55.0,70.0,62.0,72.0,70.0,72.0,50.0,42.0,21.0,64.0,35.0,70.0,11.0,19.0,17.0,16.0,8.0,14.0,8.0,14.0
23571,right,17.0,19.0,75.0,56.0,23.0,56.0,14.0,18.0,44.0,62.0,48.0,55.0,31.0,78.0,52.0,52.0,76.0,73.0,91.0,35.0,79.0,78.0,39.0,51.0,17.0,80.0,83.0,76.0,14.0,10.0,6.0,7.0,8.0
110154,right,11.0,12.0,15.0,26.0,12.0,18.0,17.0,16.0,28.0,23.0,38.0,53.0,45.0,60.0,42.0,28.0,66.0,57.0,65.0,17.0,24.0,15.0,10.0,25.0,36.0,10.0,14.0,18.0,65.0,65.0,60.0,60.0,70.0
465628,left,40.0,30.0,78.0,66.0,27.0,55.0,31.0,36.0,68.0,65.0,62.0,67.0,45.0,66.0,44.0,51.0,75.0,66.0,80.0,40.0,78.0,76.0,29.0,38.0,37.0,78.0,78.0,72.0,15.0,10.0,13.0,8.0,11.0
35493,left,73.0,66.0,43.0,80.0,62.0,75.0,65.0,67.0,73.0,80.0,66.0,61.0,78.0,74.0,85.0,70.0,33.0,64.0,50.0,69.0,39.0,35.0,76.0,82.0,77.0,44.0,54.0,45.0,13.0,7.0,16.0,11.0,16.0
210451,left,53.0,29.0,63.0,57.0,16.0,23.0,38.0,33.0,45.0,66.0,65.0,64.0,65.0,70.0,56.0,50.0,78.0,71.0,84.0,39.0,78.0,76.0,39.0,46.0,49.0,74.0,75.0,72.0,10.0,6.0,7.0,15.0,9.0
656562,right,41.0,62.0,67.0,63.0,56.0,61.0,43.0,49.0,34.0,66.0,58.0,68.0,43.0,53.0,38.0,67.0,61.0,54.0,90.0,52.0,55.0,21.0,60.0,56.0,60.0,13.0,21.0,15.0,12.0,13.0,14.0,8.0,6.0
445856,right,48.0,65.0,61.0,66.0,60.0,72.0,46.0,29.0,58.0,67.0,76.0,80.0,77.0,62.0,85.0,66.0,53.0,52.0,42.0,55.0,43.0,22.0,68.0,44.0,61.0,19.0,15.0,14.0,11.0,9.0,12.0,12.0,14.0
30878,right,83.0,72.0,32.0,86.0,80.0,83.0,88.0,85.0,83.0,85.0,72.0,73.0,83.0,78.0,85.0,87.0,27.0,63.0,50.0,85.0,65.0,45.0,74.0,85.0,76.0,32.0,41.0,37.0,9.0,5.0,13.0,11.0,12.0
27423,right,54.0,65.0,64.0,62.0,62.0,64.0,66.0,65.0,56.0,66.0,60.0,54.0,64.0,62.0,73.0,63.0,63.0,61.0,59.0,61.0,45.0,32.0,80.0,65.0,69.0,14.0,23.0,12.0,10.0,15.0,13.0,10.0,8.0
26686,right,73.0,63.0,62.0,66.0,74.0,65.0,77.0,70.0,70.0,68.0,64.0,66.0,66.0,66.0,52.0,78.0,51.0,52.0,75.0,66.0,70.0,29.0,66.0,65.0,68.0,27.0,24.0,31.0,12.0,6.0,5.0,14.0,8.0
114364,right,77.0,65.0,59.0,77.0,69.0,75.0,70.0,68.0,71.0,76.0,76.0,77.0,77.0,75.0,73.0,77.0,70.0,80.0,60.0,70.0,68.0,71.0,69.0,69.0,65.0,67.0,72.0,65.0,6.0,10.0,14.0,9.0,11.0
25617,left,69.0,70.0,74.0,74.0,69.0,70.0,69.0,73.0,70.0,70.0,66.0,70.0,70.0,74.0,69.0,74.0,78.0,75.0,80.0,71.0,60.0,44.0,76.0,72.0,84.0,32.0,47.0,41.0,5.0,13.0,5.0,12.0,14.0
181376,right,54.0,62.0,60.0,52.0,,63.0,,42.0,45.0,63.0,73.0,77.0,,79.0,,58.0,,59.0,58.0,66.0,67.0,53.0,45.0,,48.0,23.0,22.0,,6.0,23.0,45.0,23.0,23.0
560853,right,33.0,58.0,62.0,55.0,50.0,60.0,51.0,40.0,34.0,66.0,75.0,73.0,65.0,58.0,63.0,73.0,74.0,55.0,68.0,66.0,66.0,47.0,59.0,49.0,61.0,65.0,66.0,67.0,16.0,8.0,12.0,10.0,15.0
488418,left,64.0,69.0,70.0,65.0,51.0,67.0,53.0,63.0,56.0,56.0,91.0,90.0,78.0,71.0,74.0,63.0,91.0,63.0,56.0,62.0,62.0,65.0,73.0,39.0,59.0,58.0,45.0,56.0,6.0,13.0,6.0,6.0,10.0
30593,left,68.0,45.0,70.0,70.0,48.0,59.0,66.0,53.0,72.0,68.0,49.0,51.0,42.0,69.0,54.0,72.0,59.0,60.0,77.0,62.0,74.0,74.0,47.0,62.0,72.0,72.0,71.0,70.0,10.0,11.0,14.0,8.0,6.0
28955,right,12.0,11.0,22.0,33.0,13.0,12.0,23.0,11.0,48.0,30.0,49.0,54.0,39.0,75.0,55.0,23.0,70.0,44.0,76.0,14.0,30.0,22.0,7.0,38.0,16.0,15.0,11.0,12.0,80.0,72.0,69.0,78.0,80.0
143365,right,45.0,83.0,84.0,68.0,76.0,74.0,66.0,58.0,45.0,76.0,69.0,75.0,67.0,81.0,72.0,85.0,86.0,78.0,94.0,80.0,70.0,38.0,83.0,65.0,77.0,25.0,42.0,28.0,10.0,8.0,5.0,7.0,11.0
35412,right,69.0,64.0,56.0,68.0,66.0,69.0,59.0,68.0,64.0,66.0,84.0,86.0,73.0,63.0,68.0,74.0,74.0,76.0,63.0,69.0,56.0,43.0,63.0,62.0,56.0,22.0,36.0,38.0,14.0,10.0,5.0,9.0,9.0
350986,left,31.0,25.0,69.0,58.0,35.0,66.0,33.0,30.0,50.0,67.0,66.0,58.0,47.0,59.0,50.0,65.0,74.0,59.0,85.0,48.0,67.0,80.0,25.0,31.0,45.0,75.0,72.0,68.0,8.0,13.0,15.0,7.0,11.0
109065,left,67.0,36.0,46.0,65.0,52.0,65.0,41.0,39.0,61.0,66.0,81.0,81.0,75.0,74.0,81.0,46.0,63.0,80.0,62.0,44.0,63.0,65.0,52.0,59.0,51.0,65.0,71.0,67.0,6.0,11.0,16.0,15.0,8.0
38217,right,58.0,57.0,40.0,61.0,62.0,75.0,42.0,54.0,41.0,71.0,84.0,91.0,85.0,62.0,66.0,57.0,73.0,63.0,51.0,41.0,47.0,22.0,61.0,61.0,23.0,11.0,14.0,12.0,5.0,7.0,12.0,5.0,14.0
198510,right,75.0,74.0,43.0,71.0,51.0,86.0,54.0,51.0,63.0,85.0,88.0,89.0,85.0,71.0,79.0,69.0,50.0,78.0,67.0,60.0,64.0,23.0,73.0,66.0,66.0,27.0,30.0,39.0,15.0,10.0,15.0,11.0,10.0
291131,left,41.0,37.0,63.0,62.0,33.0,35.0,35.0,42.0,64.0,65.0,51.0,67.0,58.0,64.0,37.0,45.0,63.0,68.0,74.0,34.0,67.0,60.0,39.0,57.0,54.0,61.0,66.0,65.0,14.0,14.0,14.0,11.0,13.0
118843,right,55.0,59.0,64.0,64.0,62.0,69.0,65.0,43.0,62.0,73.0,53.0,49.0,60.0,65.0,47.0,70.0,39.0,72.0,80.0,59.0,41.0,57.0,67.0,68.0,53.0,61.0,63.0,49.0,13.0,9.0,7.0,10.0,11.0
5047,right,15.0,14.0,13.0,29.0,12.0,12.0,13.0,13.0,34.0,22.0,40.0,45.0,33.0,59.0,38.0,21.0,69.0,46.0,66.0,17.0,20.0,16.0,14.0,20.0,24.0,11.0,13.0,13.0,58.0,68.0,63.0,68.0,52.0
102602,right,58.0,53.0,43.0,59.0,47.0,60.0,46.0,48.0,54.0,62.0,71.0,71.0,71.0,54.0,72.0,58.0,56.0,92.0,70.0,51.0,63.0,59.0,57.0,52.0,54.0,53.0,58.0,47.0,8.0,12.0,12.0,9.0,7.0
278856,right,38.0,34.0,75.0,68.0,33.0,53.0,28.0,32.0,51.0,61.0,60.0,64.0,46.0,70.0,57.0,37.0,83.0,64.0,80.0,29.0,77.0,74.0,34.0,40.0,41.0,74.0,72.0,71.0,15.0,12.0,15.0,10.0,6.0
45879,right,69.0,66.0,71.0,72.0,68.0,68.0,54.0,44.0,70.0,71.0,57.0,67.0,66.0,68.0,64.0,76.0,72.0,89.0,76.0,69.0,75.0,69.0,72.0,69.0,75.0,55.0,60.0,56.0,6.0,9.0,14.0,15.0,10.0
193805,right,61.0,31.0,73.0,60.0,21.0,50.0,36.0,33.0,45.0,60.0,63.0,67.0,57.0,58.0,55.0,54.0,75.0,72.0,82.0,32.0,72.0,68.0,37.0,46.0,32.0,70.0,73.0,69.0,9.0,16.0,15.0,10.0,13.0
114218,right,68.0,67.0,47.0,65.0,56.0,70.0,58.0,53.0,55.0,69.0,77.0,78.0,79.0,70.0,64.0,63.0,61.0,68.0,65.0,68.0,62.0,44.0,68.0,66.0,70.0,25.0,27.0,23.0,10.0,10.0,8.0,6.0,9.0
257865,right,57.0,55.0,74.0,81.0,56.0,78.0,62.0,44.0,78.0,79.0,52.0,56.0,49.0,75.0,46.0,65.0,70.0,86.0,88.0,62.0,81.0,86.0,65.0,67.0,56.0,81.0,86.0,77.0,6.0,6.0,5.0,14.0,14.0
242243,right,12.0,16.0,13.0,25.0,16.0,15.0,14.0,18.0,19.0,23.0,41.0,46.0,37.0,66.0,63.0,18.0,78.0,32.0,65.0,18.0,23.0,18.0,16.0,39.0,25.0,16.0,13.0,16.0,73.0,67.0,64.0,69.0,75.0
94017,left,21.0,25.0,59.0,52.0,25.0,21.0,30.0,25.0,49.0,44.0,54.0,50.0,43.0,61.0,55.0,23.0,60.0,55.0,72.0,25.0,65.0,56.0,38.0,36.0,44.0,58.0,55.0,54.0,7.0,7.0,6.0,8.0,10.0
38835,right,47.0,44.0,72.0,61.0,46.0,50.0,41.0,24.0,58.0,64.0,34.0,54.0,60.0,64.0,64.0,73.0,74.0,53.0,71.0,41.0,75.0,72.0,37.0,35.0,46.0,67.0,71.0,66.0,9.0,8.0,13.0,5.0,13.0
243131,right,37.0,53.0,67.0,53.0,44.0,54.0,54.0,41.0,38.0,54.0,81.0,80.0,60.0,52.0,60.0,71.0,62.0,56.0,82.0,52.0,48.0,39.0,43.0,50.0,63.0,25.0,25.0,25.0,10.0,11.0,14.0,12.0,12.0
667901,right,34.0,24.0,64.0,53.0,32.0,31.0,31.0,32.0,34.0,54.0,53.0,55.0,47.0,49.0,53.0,73.0,61.0,59.0,77.0,22.0,67.0,60.0,29.0,32.0,45.0,63.0,72.0,66.0,5.0,6.0,11.0,15.0,13.0
23720,right,23.0,23.0,62.0,41.0,15.0,28.0,33.0,19.0,44.0,40.0,61.0,52.0,53.0,53.0,60.0,27.0,74.0,64.0,77.0,20.0,65.0,56.0,20.0,32.0,26.0,62.0,63.0,54.0,13.0,14.0,12.0,12.0,14.0
570437,right,32.0,61.0,68.0,46.0,56.0,57.0,40.0,27.0,31.0,61.0,73.0,77.0,81.0,55.0,61.0,78.0,89.0,66.0,74.0,58.0,69.0,24.0,67.0,52.0,72.0,27.0,24.0,28.0,13.0,16.0,10.0,10.0,15.0
26782,right,66.0,45.0,58.0,71.0,60.0,59.0,55.0,66.0,69.0,68.0,55.0,56.0,57.0,71.0,64.0,73.0,63.0,76.0,75.0,56.0,72.0,74.0,57.0,65.0,59.0,71.0,74.0,73.0,8.0,14.0,6.0,16.0,15.0
129393,left,79.0,63.0,50.0,72.0,56.0,68.0,48.0,46.0,63.0,75.0,74.0,75.0,75.0,70.0,65.0,69.0,53.0,73.0,75.0,59.0,73.0,70.0,68.0,60.0,58.0,76.0,71.0,69.0,16.0,16.0,16.0,15.0,10.0
197570,right,52.0,61.0,67.0,58.0,58.0,68.0,39.0,54.0,55.0,63.0,63.0,63.0,70.0,63.0,59.0,65.0,74.0,90.0,63.0,60.0,65.0,24.0,59.0,62.0,62.0,38.0,35.0,33.0,12.0,15.0,11.0,11.0,13.0
157560,right,59.0,27.0,70.0,70.0,25.0,69.0,30.0,55.0,65.0,68.0,75.0,76.0,58.0,65.0,56.0,71.0,91.0,80.0,89.0,49.0,82.0,70.0,28.0,54.0,25.0,71.0,76.0,69.0,9.0,12.0,9.0,10.0,12.0
209099,right,47.0,49.0,60.0,65.0,45.0,62.0,60.0,47.0,63.0,64.0,65.0,63.0,62.0,63.0,65.0,62.0,75.0,87.0,73.0,68.0,82.0,64.0,58.0,61.0,49.0,60.0,67.0,69.0,15.0,8.0,16.0,14.0,12.0
96840,right,47.0,55.0,66.0,68.0,48.0,66.0,49.0,50.0,65.0,68.0,66.0,60.0,69.0,65.0,66.0,60.0,64.0,50.0,69.0,61.0,59.0,50.0,60.0,65.0,55.0,48.0,49.0,42.0,9.0,9.0,14.0,5.0,14.0
466884,right,30.0,23.0,70.0,50.0,26.0,24.0,25.0,26.0,51.0,48.0,66.0,72.0,40.0,61.0,60.0,36.0,70.0,63.0,85.0,23.0,66.0,64.0,30.0,33.0,40.0,68.0,69.0,63.0,6.0,15.0,10.0,9.0,7.0
71466,right,63.0,50.0,58.0,78.0,61.0,66.0,52.0,45.0,73.0,77.0,77.0,69.0,66.0,77.0,78.0,76.0,73.0,76.0,82.0,76.0,85.0,75.0,61.0,70.0,32.0,73.0,75.0,71.0,15.0,8.0,15.0,11.0,12.0
79547,right,45.0,72.0,74.0,61.0,69.0,64.0,54.0,62.0,49.0,66.0,63.0,66.0,64.0,72.0,60.0,70.0,84.0,66.0,76.0,57.0,58.0,20.0,74.0,62.0,62.0,22.0,22.0,31.0,15.0,7.0,15.0,7.0,6.0
179083,right,44.0,69.0,67.0,71.0,65.0,70.0,62.0,71.0,46.0,72.0,61.0,60.0,59.0,69.0,51.0,82.0,46.0,66.0,83.0,65.0,65.0,40.0,76.0,63.0,80.0,29.0,37.0,35.0,15.0,14.0,16.0,15.0,8.0
192928,left,60.0,30.0,69.0,60.0,40.0,57.0,48.0,40.0,56.0,61.0,49.0,53.0,60.0,64.0,58.0,71.0,58.0,62.0,79.0,49.0,79.0,72.0,39.0,41.0,52.0,69.0,71.0,69.0,12.0,9.0,8.0,11.0,11.0
94086,right,75.0,75.0,29.0,82.0,59.0,87.0,80.0,85.0,77.0,86.0,92.0,86.0,87.0,81.0,82.0,71.0,46.0,86.0,61.0,80.0,44.0,55.0,78.0,83.0,60.0,43.0,62.0,51.0,14.0,12.0,13.0,7.0,13.0
56600,right,60.0,60.0,64.0,70.0,63.0,71.0,60.0,53.0,68.0,72.0,76.0,73.0,74.0,75.0,70.0,72.0,81.0,86.0,74.0,68.0,87.0,74.0,59.0,65.0,62.0,75.0,85.0,82.0,10.0,12.0,8.0,10.0,9.0
32951,right,57.0,28.0,56.0,59.0,36.0,61.0,53.0,44.0,53.0,62.0,71.0,75.0,70.0,55.0,66.0,40.0,62.0,72.0,64.0,38.0,53.0,52.0,38.0,49.0,23.0,52.0,62.0,58.0,12.0,8.0,10.0,8.0,5.0
32932,left,58.0,31.0,51.0,61.0,32.0,65.0,54.0,43.0,52.0,63.0,72.0,71.0,76.0,56.0,75.0,57.0,62.0,66.0,62.0,48.0,44.0,41.0,53.0,56.0,23.0,11.0,22.0,16.0,14.0,5.0,15.0,15.0,13.0
35463,right,64.0,47.0,55.0,67.0,33.0,67.0,63.0,64.0,63.0,66.0,72.0,75.0,83.0,64.0,86.0,71.0,76.0,81.0,56.0,65.0,76.0,67.0,55.0,64.0,56.0,54.0,63.0,54.0,14.0,13.0,14.0,12.0,11.0
